"REF_DATE","GEO","DGUID","Farm type","Highest level of educational attainment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Quebec","2016A000224","Sheep and goat farming  [1124]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442296","6.6.4","150","","","","0"
"2016","Quebec","2016A000224","Sheep and goat farming  [1124]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442297","6.6.5","255","","","","0"
"2016","Quebec","2016A000224","Sheep and goat farming  [1124]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442298","6.6.6","30","E","","","0"
"2016","Quebec","2016A000224","Sheep and goat farming  [1124]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442299","6.6.7","115","","","","0"
"2016","Quebec","2016A000224","Other animal production [1129]","All educational attainments","Farm operators","372","units ","0","v1001442300","6.7.1","2595","","","","0"
"2016","Quebec","2016A000224","Other animal production [1129]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442301","6.7.2","505","","","","0"
"2016","Quebec","2016A000224","Other animal production [1129]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442302","6.7.3","490","","","","0"
"2016","Quebec","2016A000224","Other animal production [1129]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442303","6.7.4","545","","","","0"
"2016","Quebec","2016A000224","Other animal production [1129]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442304","6.7.5","505","","","","0"
"2016","Quebec","2016A000224","Other animal production [1129]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442305","6.7.6","75","","","","0"
"2016","Quebec","2016A000224","Other animal production [1129]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442306","6.7.7","480","","","","0"
"2016","Quebec","2016A000224","Oilseed and grain farming [1111]","All educational attainments","Farm operators","372","units ","0","v1001442307","6.8.1","6295","","","","0"
"2016","Quebec","2016A000224","Oilseed and grain farming [1111]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442308","6.8.2","1430","","","","0"
"2016","Quebec","2016A000224","Oilseed and grain farming [1111]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442309","6.8.3","1490","","","","0"
"2016","Quebec","2016A000224","Oilseed and grain farming [1111]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442310","6.8.4","1400","","","","0"
"2016","Quebec","2016A000224","Oilseed and grain farming [1111]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442311","6.8.5","1225","","","","0"
"2016","Quebec","2016A000224","Oilseed and grain farming [1111]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442312","6.8.6","115","","","","0"
"2016","Quebec","2016A000224","Oilseed and grain farming [1111]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442313","6.8.7","635","","","","0"
"2016","Quebec","2016A000224","Vegetable and melon farming [1112]","All educational attainments","Farm operators","372","units ","0","v1001442314","6.9.1","1480","","","","0"
"2016","Quebec","2016A000224","Vegetable and melon farming [1112]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442315","6.9.2","215","","","","0"
"2016","Quebec","2016A000224","Vegetable and melon farming [1112]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442316","6.9.3","300","","","","0"
"2016","Quebec","2016A000224","Vegetable and melon farming [1112]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442317","6.9.4","275","","","","0"
"2016","Quebec","2016A000224","Vegetable and melon farming [1112]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442318","6.9.5","305","","","","0"
"2016","Quebec","2016A000224","Vegetable and melon farming [1112]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442319","6.9.6","65","","","","0"
"2016","Quebec","2016A000224","Vegetable and melon farming [1112]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442320","6.9.7","325","","","","0"
"2016","Quebec","2016A000224","Fruit and tree nut farming [1113]","All educational attainments","Farm operators","372","units ","0","v1001442321","6.10.1","2185","","","","0"
"2016","Quebec","2016A000224","Fruit and tree nut farming [1113]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442322","6.10.2","215","","","","0"
"2016","Quebec","2016A000224","Fruit and tree nut farming [1113]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442323","6.10.3","305","","","","0"
"2016","Quebec","2016A000224","Fruit and tree nut farming [1113]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442324","6.10.4","430","","","","0"
"2016","Quebec","2016A000224","Fruit and tree nut farming [1113]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442325","6.10.5","490","","","","0"
"2016","Quebec","2016A000224","Fruit and tree nut farming [1113]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442326","6.10.6","110","","","","0"
"2016","Quebec","2016A000224","Fruit and tree nut farming [1113]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442327","6.10.7","640","","","","0"
"2016","Quebec","2016A000224","Greenhouse, nursery and floriculture production [1114]","All educational attainments","Farm operators","372","units ","0","v1001442328","6.11.1","1870","","","","0"
"2016","Quebec","2016A000224","Greenhouse, nursery and floriculture production [1114]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442329","6.11.2","245","","","","0"
"2016","Quebec","2016A000224","Greenhouse, nursery and floriculture production [1114]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442330","6.11.3","385","","","","0"
"2016","Quebec","2016A000224","Greenhouse, nursery and floriculture production [1114]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442331","6.11.4","310","","","","0"
"2016","Quebec","2016A000224","Greenhouse, nursery and floriculture production [1114]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442332","6.11.5","440","","","","0"
"2016","Quebec","2016A000224","Greenhouse, nursery and floriculture production [1114]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442333","6.11.6","90","","","","0"
"2016","Quebec","2016A000224","Greenhouse, nursery and floriculture production [1114]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442334","6.11.7","395","","","","0"
"2016","Quebec","2016A000224","Other crop farming [1119]","All educational attainments","Farm operators","372","units ","0","v1001442335","6.12.1","11215","","","","0"
"2016","Quebec","2016A000224","Other crop farming [1119]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442336","6.12.2","2635","","","","0"
"2016","Quebec","2016A000224","Other crop farming [1119]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442337","6.12.3","2045","","","","0"
"2016","Quebec","2016A000224","Other crop farming [1119]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442338","6.12.4","2985","","","","0"
"2016","Quebec","2016A000224","Other crop farming [1119]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442339","6.12.5","1770","","","","0"
"2016","Quebec","2016A000224","Other crop farming [1119]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442340","6.12.6","315","","","","0"
"2016","Quebec","2016A000224","Other crop farming [1119]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442341","6.12.7","1460","","","","0"
"2016","Ontario","2016A000235","All farm types","All educational attainments","Farm operators","372","units ","0","v1001442342","7.1.1","70390","","","","0"
"2016","Ontario","2016A000235","All farm types","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442343","7.1.2","13270","","","","0"
"2016","Ontario","2016A000235","All farm types","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442344","7.1.3","19585","","","","0"
"2016","Ontario","2016A000235","All farm types","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442345","7.1.4","6525","","","","0"
"2016","Ontario","2016A000235","All farm types","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442346","7.1.5","17420","","","","0"
"2016","Ontario","2016A000235","All farm types","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442347","7.1.6","2005","","","","0"
"2016","Ontario","2016A000235","All farm types","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442348","7.1.7","11585","","","","0"
"2016","Ontario","2016A000235","Beef cattle ranching and farming, including feedlots  [112110]","All educational attainments","Farm operators","372","units ","0","v1001442349","7.2.1","9060","","","","0"
"2016","Ontario","2016A000235","Beef cattle ranching and farming, including feedlots  [112110]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442350","7.2.2","2705","","","","0"
"2016","Ontario","2016A000235","Beef cattle ranching and farming, including feedlots  [112110]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442351","7.2.3","2580","","","","0"
"2016","Ontario","2016A000235","Beef cattle ranching and farming, including feedlots  [112110]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442352","7.2.4","910","","","","0"
"2016","Ontario","2016A000235","Beef cattle ranching and farming, including feedlots  [112110]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442353","7.2.5","1735","","","","0"
"2016","Ontario","2016A000235","Beef cattle ranching and farming, including feedlots  [112110]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442354","7.2.6","200","","","","0"
"2016","Ontario","2016A000235","Beef cattle ranching and farming, including feedlots  [112110]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442355","7.2.7","940","","","","0"
"2016","Ontario","2016A000235","Dairy cattle and milk production  [112120]","All educational attainments","Farm operators","372","units ","0","v1001442356","7.3.1","5625","","","","0"
"2016","Ontario","2016A000235","Dairy cattle and milk production  [112120]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442357","7.3.2","1240","","","","0"
"2016","Ontario","2016A000235","Dairy cattle and milk production  [112120]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442358","7.3.3","1690","","","","0"
"2016","Ontario","2016A000235","Dairy cattle and milk production  [112120]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442359","7.3.4","250","","","","0"
"2016","Ontario","2016A000235","Dairy cattle and milk production  [112120]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442360","7.3.5","1785","","","","0"
"2016","Ontario","2016A000235","Dairy cattle and milk production  [112120]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442361","7.3.6","210","","","","0"
"2016","Ontario","2016A000235","Dairy cattle and milk production  [112120]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442362","7.3.7","450","","","","0"
"2016","Ontario","2016A000235","Hog and pig farming  [1122]","All educational attainments","Farm operators","372","units ","0","v1001442363","7.4.1","1805","","","","0"
"2016","Ontario","2016A000235","Hog and pig farming  [1122]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442364","7.4.2","335","","","","0"
"2016","Ontario","2016A000235","Hog and pig farming  [1122]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442365","7.4.3","520","","","","0"
"2016","Ontario","2016A000235","Hog and pig farming  [1122]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442366","7.4.4","120","","","","0"
"2016","Ontario","2016A000235","Hog and pig farming  [1122]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442367","7.4.5","550","","","","0"
"2016","Ontario","2016A000235","Hog and pig farming  [1122]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442368","7.4.6","65","E","","","0"
"2016","Ontario","2016A000235","Hog and pig farming  [1122]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442369","7.4.7","210","","","","0"
"2016","Ontario","2016A000235","Poultry and egg production  [1123]","All educational attainments","Farm operators","372","units ","0","v1001442370","7.5.1","2615","","","","0"
"2016","Ontario","2016A000235","Poultry and egg production  [1123]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442371","7.5.2","465","","","","0"
"2016","Ontario","2016A000235","Poultry and egg production  [1123]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442372","7.5.3","710","","","","0"
"2016","Ontario","2016A000235","Poultry and egg production  [1123]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442373","7.5.4","220","","","","0"
"2016","Ontario","2016A000235","Poultry and egg production  [1123]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442374","7.5.5","715","","","","0"
"2016","Ontario","2016A000235","Poultry and egg production  [1123]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442375","7.5.6","85","","","","0"
"2016","Ontario","2016A000235","Poultry and egg production  [1123]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442376","7.5.7","420","","","","0"
"2016","Ontario","2016A000235","Sheep and goat farming  [1124]","All educational attainments","Farm operators","372","units ","0","v1001442377","7.6.1","1680","","","","0"
"2016","Ontario","2016A000235","Sheep and goat farming  [1124]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442378","7.6.2","290","","","","0"
"2016","Ontario","2016A000235","Sheep and goat farming  [1124]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442379","7.6.3","430","","","","0"
"2016","Ontario","2016A000235","Sheep and goat farming  [1124]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442380","7.6.4","175","","","","0"
"2016","Ontario","2016A000235","Sheep and goat farming  [1124]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442381","7.6.5","360","","","","0"
"2016","Ontario","2016A000235","Sheep and goat farming  [1124]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442382","7.6.6","65","","","","0"
"2016","Ontario","2016A000235","Sheep and goat farming  [1124]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442383","7.6.7","355","","","","0"
"2016","Ontario","2016A000235","Other animal production [1129]","All educational attainments","Farm operators","372","units ","0","v1001442384","7.7.1","8480","","","","0"
"2016","Ontario","2016A000235","Other animal production [1129]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442385","7.7.2","1610","","","","0"
"2016","Ontario","2016A000235","Other animal production [1129]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442386","7.7.3","2085","","","","0"
"2016","Ontario","2016A000235","Other animal production [1129]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442387","7.7.4","770","","","","0"
"2016","Ontario","2016A000235","Other animal production [1129]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442388","7.7.5","1885","","","","0"
"2016","Ontario","2016A000235","Other animal production [1129]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442389","7.7.6","205","","","","0"
"2016","Ontario","2016A000235","Other animal production [1129]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442390","7.7.7","1925","","","","0"
"2016","Ontario","2016A000235","Oilseed and grain farming [1111]","All educational attainments","Farm operators","372","units ","0","v1001442391","7.8.1","23440","","","","0"
"2016","Ontario","2016A000235","Oilseed and grain farming [1111]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442392","7.8.2","4000","","","","0"
"2016","Ontario","2016A000235","Oilseed and grain farming [1111]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442393","7.8.3","6975","","","","0"
"2016","Ontario","2016A000235","Oilseed and grain farming [1111]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442394","7.8.4","2455","","","","0"
"2016","Ontario","2016A000235","Oilseed and grain farming [1111]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442395","7.8.5","6070","","","","0"
"2016","Ontario","2016A000235","Oilseed and grain farming [1111]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442396","7.8.6","640","","","","0"
"2016","Ontario","2016A000235","Oilseed and grain farming [1111]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442397","7.8.7","3300","","","","0"
"2016","Ontario","2016A000235","Vegetable and melon farming [1112]","All educational attainments","Farm operators","372","units ","0","v1001442398","7.9.1","2650","","","","0"
"2016","Ontario","2016A000235","Vegetable and melon farming [1112]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442399","7.9.2","365","","","","0"
"2016","Ontario","2016A000235","Vegetable and melon farming [1112]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442400","7.9.3","670","","","","0"
"2016","Ontario","2016A000235","Vegetable and melon farming [1112]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442401","7.9.4","155","","","","0"
"2016","Ontario","2016A000235","Vegetable and melon farming [1112]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442402","7.9.5","630","","","","0"
"2016","Ontario","2016A000235","Vegetable and melon farming [1112]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442403","7.9.6","90","","","","0"
"2016","Ontario","2016A000235","Vegetable and melon farming [1112]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442404","7.9.7","740","","","","0"
"2016","Ontario","2016A000235","Fruit and tree nut farming [1113]","All educational attainments","Farm operators","372","units ","0","v1001442405","7.10.1","2255","","","","0"
"2016","Ontario","2016A000235","Fruit and tree nut farming [1113]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442406","7.10.2","220","","","","0"
"2016","Ontario","2016A000235","Fruit and tree nut farming [1113]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442407","7.10.3","520","","","","0"
"2016","Ontario","2016A000235","Fruit and tree nut farming [1113]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442408","7.10.4","170","","","","0"
"2016","Ontario","2016A000235","Fruit and tree nut farming [1113]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442409","7.10.5","520","","","","0"
"2016","Ontario","2016A000235","Fruit and tree nut farming [1113]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442410","7.10.6","105","","","","0"
"2016","Ontario","2016A000235","Fruit and tree nut farming [1113]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442411","7.10.7","720","","","","0"
"2016","Ontario","2016A000235","Greenhouse, nursery and floriculture production [1114]","All educational attainments","Farm operators","372","units ","0","v1001442412","7.11.1","2985","","","","0"
"2016","Ontario","2016A000235","Greenhouse, nursery and floriculture production [1114]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442413","7.11.2","405","","","","0"
"2016","Ontario","2016A000235","Greenhouse, nursery and floriculture production [1114]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442414","7.11.3","755","","","","0"
"2016","Ontario","2016A000235","Greenhouse, nursery and floriculture production [1114]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442415","7.11.4","225","","","","0"
"2016","Ontario","2016A000235","Greenhouse, nursery and floriculture production [1114]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442416","7.11.5","700","","","","0"
"2016","Ontario","2016A000235","Greenhouse, nursery and floriculture production [1114]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442417","7.11.6","100","","","","0"
"2016","Ontario","2016A000235","Greenhouse, nursery and floriculture production [1114]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442418","7.11.7","795","","","","0"
"2016","Ontario","2016A000235","Other crop farming [1119]","All educational attainments","Farm operators","372","units ","0","v1001442419","7.12.1","9795","","","","0"
"2016","Ontario","2016A000235","Other crop farming [1119]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442420","7.12.2","1635","","","","0"
"2016","Ontario","2016A000235","Other crop farming [1119]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442421","7.12.3","2650","","","","0"
"2016","Ontario","2016A000235","Other crop farming [1119]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442422","7.12.4","1070","","","","0"
"2016","Ontario","2016A000235","Other crop farming [1119]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442423","7.12.5","2470","","","","0"
"2016","Ontario","2016A000235","Other crop farming [1119]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442424","7.12.6","245","","","","0"
"2016","Ontario","2016A000235","Other crop farming [1119]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442425","7.12.7","1725","","","","0"
"2016","Manitoba","2016A000246","All farm types","All educational attainments","Farm operators","372","units ","0","v1001442426","8.1.1","19905","","","","0"
"2016","Manitoba","2016A000246","All farm types","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442427","8.1.2","4810","","","","0"
"2016","Manitoba","2016A000246","All farm types","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442428","8.1.3","6425","","","","0"
"2016","Manitoba","2016A000246","All farm types","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442429","8.1.4","1945","","","","0"
"2016","Manitoba","2016A000246","All farm types","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442430","8.1.5","3210","","","","0"
"2016","Manitoba","2016A000246","All farm types","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442431","8.1.6","1515","","","","0"
"2016","Manitoba","2016A000246","All farm types","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442432","8.1.7","2000","","","","0"
"2016","Manitoba","2016A000246","Beef cattle ranching and farming, including feedlots  [112110]","All educational attainments","Farm operators","372","units ","0","v1001442433","8.2.1","5490","","","","0"
"2016","Manitoba","2016A000246","Beef cattle ranching and farming, including feedlots  [112110]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442434","8.2.2","1540","","","","0"
"2016","Manitoba","2016A000246","Beef cattle ranching and farming, including feedlots  [112110]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442435","8.2.3","1955","","","","0"
"2016","Manitoba","2016A000246","Beef cattle ranching and farming, including feedlots  [112110]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442436","8.2.4","515","","","","0"
"2016","Manitoba","2016A000246","Beef cattle ranching and farming, including feedlots  [112110]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442437","8.2.5","810","","","","0"
"2016","Manitoba","2016A000246","Beef cattle ranching and farming, including feedlots  [112110]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442438","8.2.6","250","","","","0"
"2016","Manitoba","2016A000246","Beef cattle ranching and farming, including feedlots  [112110]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442439","8.2.7","415","","","","0"
"2016","Manitoba","2016A000246","Dairy cattle and milk production  [112120]","All educational attainments","Farm operators","372","units ","0","v1001442440","8.3.1","405","","","","0"
"2016","Manitoba","2016A000246","Dairy cattle and milk production  [112120]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442441","8.3.2","75","","","","0"
"2016","Manitoba","2016A000246","Dairy cattle and milk production  [112120]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442442","8.3.3","145","","","","0"
"2016","Manitoba","2016A000246","Dairy cattle and milk production  [112120]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442443","8.3.4","35","E","","","0"
"2016","Manitoba","2016A000246","Dairy cattle and milk production  [112120]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442444","8.3.5","75","","","","0"
"2016","Manitoba","2016A000246","Dairy cattle and milk production  [112120]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442445","8.3.6","45","E","","","0"
"2016","Manitoba","2016A000246","Dairy cattle and milk production  [112120]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442446","8.3.7","40","E","","","0"
"2016","Manitoba","2016A000246","Hog and pig farming  [1122]","All educational attainments","Farm operators","372","units ","0","v1001442447","8.4.1","290","","","","0"
"2016","Manitoba","2016A000246","Hog and pig farming  [1122]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442448","8.4.2","90","","","","0"
"2016","Manitoba","2016A000246","Hog and pig farming  [1122]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442449","8.4.3","110","","","","0"
"2016","Manitoba","2016A000246","Hog and pig farming  [1122]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442450","8.4.4","","F","","","0"
"2016","Manitoba","2016A000246","Hog and pig farming  [1122]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442451","8.4.5","40","E","","","0"
"2016","Manitoba","2016A000246","Hog and pig farming  [1122]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442452","8.4.6","20","E","","","0"
"2016","Manitoba","2016A000246","Hog and pig farming  [1122]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442453","8.4.7","","F","","","0"
"2016","Manitoba","2016A000246","Poultry and egg production  [1123]","All educational attainments","Farm operators","372","units ","0","v1001442454","8.5.1","310","","","","0"
"2016","Manitoba","2016A000246","Poultry and egg production  [1123]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442455","8.5.2","80","","","","0"
"2016","Manitoba","2016A000246","Poultry and egg production  [1123]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442456","8.5.3","90","","","","0"
"2016","Manitoba","2016A000246","Poultry and egg production  [1123]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442457","8.5.4","35","E","","","0"
"2016","Manitoba","2016A000246","Poultry and egg production  [1123]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442458","8.5.5","50","E","","","0"
"2016","Manitoba","2016A000246","Poultry and egg production  [1123]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442459","8.5.6","","F","","","0"
"2016","Manitoba","2016A000246","Poultry and egg production  [1123]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442460","8.5.7","35","E","","","0"
"2016","Manitoba","2016A000246","Sheep and goat farming  [1124]","All educational attainments","Farm operators","372","units ","0","v1001442461","8.6.1","190","","","","0"
"2016","Manitoba","2016A000246","Sheep and goat farming  [1124]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442462","8.6.2","65","E","","","0"
"2016","Manitoba","2016A000246","Sheep and goat farming  [1124]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442463","8.6.3","75","E","","","0"
"2016","Manitoba","2016A000246","Sheep and goat farming  [1124]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442464","8.6.4","35","E","","","0"
"2016","Manitoba","2016A000246","Sheep and goat farming  [1124]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442465","8.6.5","","F","","","0"
"2016","Manitoba","2016A000246","Sheep and goat farming  [1124]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442466","8.6.6","","F","","","0"
"2016","Manitoba","2016A000246","Sheep and goat farming  [1124]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442467","8.6.7","0","","","","0"
"2016","Manitoba","2016A000246","Other animal production [1129]","All educational attainments","Farm operators","372","units ","0","v1001442468","8.7.1","1710","","","","0"
"2016","Manitoba","2016A000246","Other animal production [1129]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442469","8.7.2","330","","","","0"
